Counter,Date/time,Location,Temperature,Humidity,acc_x,acc_y,acc_z,yaw,pitch,roll,gyro_x,gyro_y,gyro_z
1923,2022-04-16 17:14:26.136171,IERS2010 latitude -51.7346 N longitude 91.4931 E elevation 435808.1 m,34.3869,29.7045,0.018,0.032,0.016,344.496,327.801,65.034,-0.001,-0.001,0.0
1924,2022-04-16 17:14:30.296782,IERS2010 latitude -51.7196 N longitude 91.9056 E elevation 435788.7 m,34.4224,29.4873,0.02,0.031,0.013,344.426,327.614,65.277,-0.002,-0.003,-0.001
1925,2022-04-16 17:14:34.475052,IERS2010 latitude -51.7029 N longitude 92.3195 E elevation 435768.5 m,34.3691,29.6953,0.025,0.031,0.017,344.45,327.352,64.548,-0.001,-0.002,0.002
1926,2022-04-16 17:14:38.638056,IERS2010 latitude -51.6846 N longitude 92.7327 E elevation 435747.7 m,34.298,29.6739,0.021,0.03,0.013,344.362,327.241,64.431,0.002,-0.002,0.001
1927,2022-04-16 17:14:42.792965,IERS2010 latitude -51.6649 N longitude 93.1447 E elevation 435726.3 m,34.298,29.677,0.02,0.031,0.014,344.174,327.0,63.913,-0.003,-0.001,0.004
1928,2022-04-16 17:14:46.969874,IERS2010 latitude -51.6435 N longitude 93.5572 E elevation 435704.2 m,34.2802,29.8269,0.018,0.03,0.011,343.816,326.853,64.359,-0.0,-0.002,-0.002
1929,2022-04-16 17:14:51.142714,IERS2010 latitude -51.6204 N longitude 93.9700 E elevation 435681.5 m,34.3335,29.6923,0.02,0.03,0.015,343.679,327.08,64.27,0.001,-0.002,0.0
1930,2022-04-16 17:14:55.297859,IERS2010 latitude -51.5960 N longitude 94.3809 E elevation 435658.1 m,34.3513,29.7443,0.019,0.031,0.013,343.514,326.796,64.142,-0.001,-0.001,0.003
1931,2022-04-16 17:14:59.475767,IERS2010 latitude -51.5698 N longitude 94.7923 E elevation 435634.1 m,34.3513,29.5913,0.016,0.031,0.01,343.787,326.553,64.246,-0.004,-0.004,0.001
1932,2022-04-16 17:15:03.638924,IERS2010 latitude -51.5422 N longitude 95.2029 E elevation 435609.4 m,34.3335,29.6433,0.02,0.031,0.014,343.208,326.885,63.962,-0.001,-0.002,-0.003
1933,2022-04-16 17:15:07.782401,IERS2010 latitude -51.5130 N longitude 95.6121 E elevation 435584.1 m,34.3869,29.8483,0.021,0.03,0.015,343.04,326.857,63.237,-0.002,-0.004,-0.001
1934,2022-04-16 17:15:11.935378,IERS2010 latitude -51.4824 N longitude 96.0193 E elevation 435558.3 m,34.3335,29.6984,0.017,0.03,0.011,343.026,327.038,63.367,-0.001,-0.004,-0.0
1935,2022-04-16 17:15:16.099472,IERS2010 latitude -51.4502 N longitude 96.4275 E elevation 435531.7 m,34.1913,29.2639,0.02,0.031,0.014,342.552,327.434,64.066,-0.002,-0.001,0.0
1936,2022-04-16 17:15:20.266049,IERS2010 latitude -51.4164 N longitude 96.8355 E elevation 435504.5 m,34.3335,29.8361,0.025,0.03,0.011,342.998,327.233,64.484,0.0,-0.001,-0.002
1937,2022-04-16 17:15:24.423351,IERS2010 latitude -51.3810 N longitude 97.2428 E elevation 435476.7 m,34.3157,29.4689,0.019,0.031,0.016,342.523,327.474,64.54,-0.0,-0.004,-0.002
1938,2022-04-16 17:15:28.576607,IERS2010 latitude -51.3441 N longitude 97.6491 E elevation 435448.2 m,34.298,29.7351,0.021,0.031,0.012,342.725,327.462,65.079,-0.001,-0.001,-0.002
1939,2022-04-16 17:15:32.749257,IERS2010 latitude -51.3058 N longitude 98.0546 E elevation 435419.1 m,34.3157,29.625,0.02,0.031,0.014,342.866,327.398,64.517,-0.002,-0.003,0.0
1940,2022-04-16 17:15:36.903174,IERS2010 latitude -51.2659 N longitude 98.4595 E elevation 435389.4 m,34.3513,29.4597,0.02,0.032,0.013,342.754,327.156,64.043,-0.002,-0.003,0.0
1941,2022-04-16 17:15:41.057461,IERS2010 latitude -51.2244 N longitude 98.8635 E elevation 435359.0 m,34.2802,29.729,0.019,0.031,0.015,342.59,327.142,64.642,-0.004,0.001,-0.0
1942,2022-04-16 17:15:45.228659,IERS2010 latitude -51.1815 N longitude 99.2664 E elevation 435328.1 m,34.3513,29.8361,0.02,0.032,0.014,342.634,327.316,64.599,0.0,-0.002,-0.001
1943,2022-04-16 17:15:49.382982,IERS2010 latitude -51.1370 N longitude 99.6695 E elevation 435296.4 m,34.3335,29.5699,0.019,0.03,0.015,342.549,327.526,65.085,-0.003,-0.002,0.001
1944,2022-04-16 17:15:53.537256,IERS2010 latitude -51.0911 N longitude 100.0714 E elevation 435264.1 m,34.3691,29.6158,0.019,0.03,0.014,342.06,327.813,64.896,-0.001,-0.004,-0.0
1945,2022-04-16 17:15:57.705450,IERS2010 latitude -51.0437 N longitude 100.4717 E elevation 435231.3 m,34.298,29.6494,0.025,0.031,0.009,341.64,327.427,64.876,-0.002,-0.002,0.002
1946,2022-04-16 17:16:01.848183,IERS2010 latitude -50.9948 N longitude 100.8714 E elevation 435197.8 m,34.3513,29.6219,0.02,0.032,0.013,341.325,327.241,65.413,0.003,-0.002,-0.001
1947,2022-04-16 17:16:06.005593,IERS2010 latitude -50.9444 N longitude 101.2700 E elevation 435163.8 m,34.298,30.0074,0.023,0.03,0.013,340.797,327.236,65.814,0.001,-0.001,0.0
1948,2022-04-16 17:16:10.181529,IERS2010 latitude -50.8925 N longitude 101.6682 E elevation 435129.0 m,34.4046,29.6678,0.02,0.031,0.011,340.507,327.164,66.777,0.0,-0.001,0.0
1949,2022-04-16 17:16:14.337039,IERS2010 latitude -50.8390 N longitude 102.0668 E elevation 435093.6 m,34.3869,29.7535,0.02,0.031,0.013,340.163,326.986,66.437,-0.0,-0.002,0.0
1950,2022-04-16 17:16:21.398466,IERS2010 latitude -50.7452 N longitude 102.7374 E elevation 435032.3 m,34.2802,29.7259,0.026,0.029,0.012,341.165,327.702,65.476,0.003,-0.001,0.001
1951,2022-04-16 17:16:25.571806,IERS2010 latitude -50.6877 N longitude 103.1334 E elevation 434995.2 m,34.3335,29.6647,0.02,0.03,0.014,340.672,327.53,65.521,-0.001,-0.002,0.001
1952,2022-04-16 17:16:29.742568,IERS2010 latitude -50.6287 N longitude 103.5283 E elevation 434957.4 m,34.3691,29.833,0.016,0.03,0.017,341.131,327.457,65.268,-0.002,-0.002,0.0
1953,2022-04-16 17:16:33.908576,IERS2010 latitude -50.5683 N longitude 103.9221 E elevation 434919.0 m,34.3691,29.6647,0.02,0.031,0.014,341.047,327.186,65.424,0.001,-0.001,0.002
1954,2022-04-16 17:16:38.070976,IERS2010 latitude -50.5065 N longitude 104.3143 E elevation 434880.1 m,34.3335,29.8789,0.02,0.031,0.015,341.42,326.818,64.401,0.001,0.0,0.0
1955,2022-04-16 17:16:42.243288,IERS2010 latitude -50.4434 N longitude 104.7053 E elevation 434840.6 m,34.2802,29.472,0.021,0.03,0.015,340.973,327.076,64.679,0.0,0.001,0.0
1956,2022-04-16 17:16:46.396143,IERS2010 latitude -50.3787 N longitude 105.0955 E elevation 434800.5 m,34.4046,29.8514,0.023,0.03,0.015,340.983,327.598,64.607,0.001,-0.002,-0.001
1957,2022-04-16 17:16:50.549823,IERS2010 latitude -50.3128 N longitude 105.4832 E elevation 434759.9 m,34.1913,29.6433,0.019,0.032,0.015,340.819,327.805,64.453,-0.0,-0.002,0.001
1958,2022-04-16 17:16:54.710936,IERS2010 latitude -50.2455 N longitude 105.8701 E elevation 434718.7 m,34.3513,29.6372,0.02,0.031,0.013,341.244,327.732,63.863,-0.002,-0.004,-0.001
1959,2022-04-16 17:16:58.883073,IERS2010 latitude -50.1767 N longitude 106.2563 E elevation 434676.8 m,34.3157,29.6647,0.019,0.031,0.013,340.943,327.284,64.154,-0.002,-0.003,0.001
1960,2022-04-16 17:17:03.036547,IERS2010 latitude -50.1064 N longitude 106.6420 E elevation 434634.3 m,34.4224,29.8483,0.024,0.031,0.016,340.58,327.259,64.303,-0.002,-0.004,-0.0
1961,2022-04-16 17:17:07.197529,IERS2010 latitude -50.0349 N longitude 107.0252 E elevation 434591.3 m,34.3157,29.9523,0.02,0.031,0.013,339.577,327.308,64.21,-0.001,0.0,0.0
1962,2022-04-16 17:17:11.375527,IERS2010 latitude -49.9618 N longitude 107.4087 E elevation 434547.5 m,34.3335,29.7902,0.018,0.03,0.016,339.256,327.725,64.487,-0.001,-0.003,-0.0
1963,2022-04-16 17:17:15.538276,IERS2010 latitude -49.8873 N longitude 107.7907 E elevation 434503.2 m,34.4402,29.8881,0.018,0.032,0.013,338.569,327.853,64.524,-0.002,-0.002,0.0
1964,2022-04-16 17:17:19.682166,IERS2010 latitude -49.8117 N longitude 108.1707 E elevation 434458.4 m,34.3513,29.5638,0.023,0.03,0.015,338.447,327.4,65.015,-0.001,-0.001,-0.0
1965,2022-04-16 17:17:23.848922,IERS2010 latitude -49.7348 N longitude 108.5486 E elevation 434413.2 m,34.4224,29.6678,0.02,0.032,0.014,337.411,327.33,65.621,-0.003,-0.002,0.001
1966,2022-04-16 17:17:28.011142,IERS2010 latitude -49.6564 N longitude 108.9264 E elevation 434367.1 m,34.4046,29.4506,0.02,0.031,0.013,336.998,327.439,66.012,-0.001,-0.003,0.001
1967,2022-04-16 17:17:32.170738,IERS2010 latitude -49.5765 N longitude 109.3031 E elevation 434320.6 m,34.3335,29.6341,0.02,0.03,0.01,336.728,327.135,65.715,-0.003,-0.003,0.001
1968,2022-04-16 17:17:36.330967,IERS2010 latitude -49.4955 N longitude 109.6781 E elevation 434273.4 m,34.3157,29.6831,0.025,0.037,0.024,312.095,296.489,49.843,-0.165,-0.15,0.082
1969,2022-04-16 17:17:43.403681,IERS2010 latitude -49.3548 N longitude 110.3118 E elevation 434192.1 m,34.3691,29.8911,0.022,0.031,0.014,310.055,299.029,55.931,0.002,-0.001,0.001
1970,2022-04-16 17:17:47.562015,IERS2010 latitude -49.2701 N longitude 110.6838 E elevation 434143.4 m,34.3157,29.4812,0.019,0.031,0.013,312.469,301.734,55.996,-0.001,-0.003,0.0
1971,2022-04-16 17:17:51.721187,IERS2010 latitude -49.1840 N longitude 111.0543 E elevation 434094.1 m,34.2802,29.6311,0.02,0.031,0.013,315.196,304.267,55.094,0.0,-0.003,0.002
1972,2022-04-16 17:17:55.895546,IERS2010 latitude -49.0968 N longitude 111.4232 E elevation 434044.3 m,34.3513,29.6035,0.02,0.032,0.013,316.458,306.616,56.491,-0.001,-0.003,0.002
1973,2022-04-16 17:18:01.048541,IERS2010 latitude -48.9865 N longitude 111.8801 E elevation 433981.6 m,34.298,29.7504,0.02,0.03,0.012,317.361,308.471,57.464,-0.003,-0.002,0.0
1974,2022-04-16 17:18:06.205141,IERS2010 latitude -48.8746 N longitude 112.3332 E elevation 433918.3 m,34.298,29.6127,0.022,0.029,0.014,318.579,309.54,58.269,0.001,-0.002,-0.0
1975,2022-04-16 17:18:10.383567,IERS2010 latitude -48.7830 N longitude 112.6966 E elevation 433866.7 m,34.3335,29.7841,0.02,0.031,0.013,320.03,310.956,58.926,-0.001,-0.003,-0.0
1976,2022-04-16 17:18:14.541956,IERS2010 latitude -48.6898 N longitude 113.0606 E elevation 433814.2 m,34.3691,29.677,0.022,0.031,0.015,321.414,312.575,60.129,-0.001,-0.0,-0.001
1977,2022-04-16 17:18:18.701218,IERS2010 latitude -48.5956 N longitude 113.4217 E elevation 433761.4 m,34.2091,29.8146,0.021,0.031,0.013,322.068,314.201,60.581,0.0,-0.001,-0.0
1978,2022-04-16 17:18:22.876416,IERS2010 latitude -48.5001 N longitude 113.7818 E elevation 433708.0 m,34.298,29.5515,0.02,0.03,0.014,322.898,315.616,60.232,-0.002,-0.003,0.001
1979,2022-04-16 17:18:27.038058,IERS2010 latitude -48.4032 N longitude 114.1411 E elevation 433654.0 m,34.3869,29.7014,0.015,0.032,0.017,323.307,316.9,60.128,-0.002,-0.001,0.0
1980,2022-04-16 17:18:32.197281,IERS2010 latitude -48.2813 N longitude 114.5848 E elevation 433586.2 m,34.4224,29.9248,0.02,0.032,0.012,323.323,317.378,59.66,-0.0,-0.003,0.002
1981,2022-04-16 17:18:36.369311,IERS2010 latitude -48.1819 N longitude 114.9397 E elevation 433531.2 m,34.298,29.8024,0.019,0.031,0.013,324.372,318.142,59.939,-0.002,-0.005,0.002
1982,2022-04-16 17:18:40.523575,IERS2010 latitude -48.0813 N longitude 115.2935 E elevation 433475.6 m,34.3157,29.7229,0.02,0.03,0.015,324.673,319.008,60.313,-0.001,-0.002,0.003
1983,2022-04-16 17:18:44.677861,IERS2010 latitude -47.9796 N longitude 115.6456 E elevation 433419.5 m,34.3335,29.7412,0.02,0.029,0.014,325.102,319.51,60.704,-0.002,-0.003,0.0
1984,2022-04-16 17:18:48.848636,IERS2010 latitude -47.8767 N longitude 115.9962 E elevation 433362.8 m,34.3335,29.5729,0.021,0.031,0.015,325.566,320.342,60.981,-0.002,-0.001,0.001
1985,2022-04-16 17:18:53.003051,IERS2010 latitude -47.7724 N longitude 116.3460 E elevation 433305.6 m,34.2446,29.4597,0.021,0.03,0.014,326.284,320.205,61.141,-0.004,-0.005,-0.001
1986,2022-04-16 17:18:57.157218,IERS2010 latitude -47.6671 N longitude 116.6939 E elevation 433247.9 m,34.3335,29.5301,0.02,0.031,0.015,326.22,320.888,61.636,0.001,-0.005,0.001
1987,2022-04-16 17:19:01.330152,IERS2010 latitude -47.5606 N longitude 117.0402 E elevation 433189.7 m,34.298,29.7994,0.024,0.032,0.011,326.705,321.806,61.815,-0.003,0.0,0.002
1988,2022-04-16 17:19:05.481034,IERS2010 latitude -47.4529 N longitude 117.3855 E elevation 433130.9 m,34.298,29.781,0.021,0.032,0.012,326.411,321.897,62.568,-0.0,-0.003,0.0
1989,2022-04-16 17:19:09.634688,IERS2010 latitude -47.3443 N longitude 117.7283 E elevation 433071.8 m,34.2802,29.6617,0.023,0.03,0.014,327.338,322.183,62.695,-0.004,-0.003,0.0
1990,2022-04-16 17:19:13.795438,IERS2010 latitude -47.2344 N longitude 118.0704 E elevation 433012.1 m,34.298,29.7565,0.02,0.031,0.012,327.599,322.291,62.959,-0.003,-0.002,0.001
1991,2022-04-16 17:19:17.960020,IERS2010 latitude -47.1234 N longitude 118.4108 E elevation 432951.9 m,34.3691,29.8422,0.021,0.03,0.013,327.995,322.463,63.091,-0.001,-0.003,-0.0
1992,2022-04-16 17:19:22.119942,IERS2010 latitude -47.0112 N longitude 118.7499 E elevation 432891.2 m,34.2624,29.5699,0.019,0.031,0.013,327.885,322.723,63.458,-0.003,-0.001,-0.003
1993,2022-04-16 17:19:26.269163,IERS2010 latitude -46.8980 N longitude 119.0875 E elevation 432830.0 m,34.298,29.7718,0.02,0.032,0.014,327.105,322.945,64.459,-0.004,-0.002,0.001
1994,2022-04-16 17:19:30.426573,IERS2010 latitude -46.7838 N longitude 119.4231 E elevation 432768.3 m,34.3513,29.5638,0.02,0.03,0.014,326.924,322.972,65.463,0.001,-0.002,0.001
1995,2022-04-16 17:19:34.609668,IERS2010 latitude -46.6681 N longitude 119.7582 E elevation 432706.1 m,34.3869,29.8605,0.021,0.03,0.013,326.793,323.057,65.97,0.0,-0.002,0.001
1996,2022-04-16 17:19:38.770843,IERS2010 latitude -46.5513 N longitude 120.0923 E elevation 432643.2 m,34.298,29.6678,0.02,0.03,0.014,326.855,323.122,65.449,-0.001,-0.004,0.001
1997,2022-04-16 17:19:42.938807,IERS2010 latitude -46.4335 N longitude 120.4243 E elevation 432580.0 m,34.2624,29.5974,0.021,0.03,0.013,327.121,323.475,65.51,-0.003,-0.001,0.002
1998,2022-04-16 17:19:47.096143,IERS2010 latitude -46.3147 N longitude 120.7547 E elevation 432516.3 m,34.2802,29.6219,0.021,0.031,0.015,327.174,323.872,66.101,0.0,-0.004,0.0
1999,2022-04-16 17:19:51.242386,IERS2010 latitude -46.1952 N longitude 121.0828 E elevation 432452.3 m,34.3691,29.6831,0.023,0.031,0.014,327.567,323.978,65.72,-0.004,-0.003,-0.002
2000,2022-04-16 17:19:55.402160,IERS2010 latitude -46.0747 N longitude 121.4092 E elevation 432387.9 m,34.4046,29.5699,0.02,0.03,0.012,327.613,324.395,64.529,-0.0,-0.001,-0.0
2001,2022-04-16 17:19:59.575747,IERS2010 latitude -45.9528 N longitude 121.7348 E elevation 432322.9 m,34.2802,29.8177,0.02,0.03,0.016,327.248,324.188,64.539,-0.005,-0.003,-0.003
2002,2022-04-16 17:20:03.733013,IERS2010 latitude -45.8297 N longitude 122.0596 E elevation 432257.3 m,34.298,29.6586,0.019,0.03,0.012,327.749,324.91,64.045,-0.002,-0.002,0.001
2003,2022-04-16 17:20:07.891639,IERS2010 latitude -45.7059 N longitude 122.3822 E elevation 432191.4 m,34.3513,29.5393,0.021,0.03,0.015,327.782,325.37,64.454,-0.0,-0.001,0.0
2004,2022-04-16 17:20:12.059327,IERS2010 latitude -45.5810 N longitude 122.7034 E elevation 432125.0 m,34.3513,29.677,0.02,0.031,0.014,327.928,325.018,63.908,-0.007,-0.001,0.003
2005,2022-04-16 17:20:16.216324,IERS2010 latitude -45.4550 N longitude 123.0234 E elevation 432058.1 m,34.2802,29.4597,0.016,0.035,0.016,328.353,324.904,63.311,-0.002,-0.003,0.0
2006,2022-04-16 17:20:20.385138,IERS2010 latitude -45.3282 N longitude 123.3412 E elevation 431990.9 m,34.3513,29.6892,0.02,0.03,0.015,328.382,325.501,62.683,-0.001,-0.003,0.001
2007,2022-04-16 17:20:24.551999,IERS2010 latitude -45.2000 N longitude 123.6588 E elevation 431923.0 m,34.2624,29.5056,0.02,0.031,0.014,328.182,325.06,62.475,-0.002,-0.001,0.0
2008,2022-04-16 17:20:28.706731,IERS2010 latitude -45.0711 N longitude 123.9741 E elevation 431854.9 m,34.3335,29.3955,0.02,0.03,0.014,328.639,325.443,62.238,-0.004,-0.0,0.0
2009,2022-04-16 17:20:32.893813,IERS2010 latitude -44.9412 N longitude 124.2882 E elevation 431786.2 m,34.3335,29.8452,0.022,0.032,0.014,328.495,325.402,62.288,-0.005,-0.001,0.001
2010,2022-04-16 17:20:37.057412,IERS2010 latitude -44.8099 N longitude 124.6015 E elevation 431717.0 m,34.3157,29.6739,0.019,0.031,0.014,328.724,325.03,62.216,-0.003,-0.002,-0.0
2011,2022-04-16 17:20:41.220154,IERS2010 latitude -44.6781 N longitude 124.9124 E elevation 431647.6 m,34.3513,29.8973,0.02,0.03,0.013,328.634,325.416,62.002,-0.003,-0.002,-0.0
2012,2022-04-16 17:20:45.392913,IERS2010 latitude -44.5453 N longitude 125.2221 E elevation 431577.6 m,34.2802,29.628,0.022,0.031,0.014,328.143,325.19,61.686,-0.004,-0.001,0.003
2013,2022-04-16 17:20:49.546221,IERS2010 latitude -44.4115 N longitude 125.5301 E elevation 431507.3 m,34.3335,29.8636,0.022,0.03,0.011,328.271,325.296,61.516,0.001,-0.003,0.0
2014,2022-04-16 17:20:53.714702,IERS2010 latitude -44.2771 N longitude 125.8362 E elevation 431436.7 m,34.298,28.1533,0.02,0.03,0.014,328.264,324.964,61.858,0.0,-0.002,0.003
2015,2022-04-16 17:20:57.890904,IERS2010 latitude -44.1413 N longitude 126.1417 E elevation 431365.5 m,34.2802,29.6831,0.02,0.03,0.013,327.46,324.921,62.25,-0.003,-0.003,0.002
2016,2022-04-16 17:21:02.034476,IERS2010 latitude -44.0048 N longitude 126.4453 E elevation 431294.0 m,34.298,29.7749,0.024,0.03,0.013,327.188,324.617,61.918,-0.001,-0.003,-0.001
2017,2022-04-16 17:21:06.189417,IERS2010 latitude -43.8679 N longitude 126.7466 E elevation 431222.3 m,34.2446,29.5944,0.02,0.031,0.013,326.617,324.699,61.862,-0.0,-0.003,-0.001
2018,2022-04-16 17:21:10.346540,IERS2010 latitude -43.7299 N longitude 127.0467 E elevation 431150.2 m,34.298,29.2792,0.02,0.031,0.014,326.745,324.912,61.591,-0.001,-0.002,0.001
2019,2022-04-16 17:21:14.521442,IERS2010 latitude -43.5909 N longitude 127.3454 E elevation 431077.6 m,34.3513,29.7198,0.021,0.03,0.015,326.568,325.216,61.313,-0.003,-0.001,0.001
2020,2022-04-16 17:21:18.675509,IERS2010 latitude -43.4507 N longitude 127.6437 E elevation 431004.4 m,34.3691,29.7749,0.022,0.03,0.015,326.543,325.369,61.212,-0.004,-0.001,0.0
2021,2022-04-16 17:21:22.833480,IERS2010 latitude -43.3101 N longitude 127.9392 E elevation 430931.2 m,34.3335,29.7841,0.02,0.032,0.012,326.453,325.632,61.408,-0.001,-0.002,-0.0
2022,2022-04-16 17:21:26.986679,IERS2010 latitude -43.1685 N longitude 128.2337 E elevation 430857.4 m,34.2802,29.6219,0.02,0.032,0.012,326.465,325.478,61.154,-0.002,-0.002,0.0
2023,2022-04-16 17:21:31.158796,IERS2010 latitude -43.0261 N longitude 128.5268 E elevation 430783.4 m,34.3335,29.7106,0.02,0.028,0.015,326.352,325.36,61.583,-0.003,-0.001,-0.001
2024,2022-04-16 17:21:35.313206,IERS2010 latitude -42.8828 N longitude 128.8185 E elevation 430708.9 m,34.3513,29.625,0.02,0.031,0.015,326.158,325.485,61.327,-0.002,0.0,0.0
2025,2022-04-16 17:21:39.467528,IERS2010 latitude -42.7388 N longitude 129.1086 E elevation 430634.1 m,34.3513,29.6311,0.02,0.03,0.014,325.868,325.594,62.399,0.002,-0.002,-0.001
2026,2022-04-16 17:21:43.638551,IERS2010 latitude -42.5939 N longitude 129.3972 E elevation 430559.0 m,34.3513,29.7167,0.021,0.031,0.013,326.025,325.736,63.164,-0.003,-0.002,0.002
2027,2022-04-16 17:21:47.793060,IERS2010 latitude -42.4480 N longitude 129.6850 E elevation 430483.4 m,34.4046,29.68,0.02,0.03,0.013,325.934,325.668,63.086,-0.0,-0.0,0.0
2028,2022-04-16 17:21:51.947684,IERS2010 latitude -42.3015 N longitude 129.9709 E elevation 430407.6 m,34.3157,29.7932,0.019,0.031,0.013,325.521,325.785,64.039,-0.001,-0.0,-0.001
2029,2022-04-16 17:21:56.118817,IERS2010 latitude -42.1542 N longitude 130.2553 E elevation 430331.4 m,34.2091,29.6739,0.021,0.03,0.016,325.175,325.802,63.713,-0.002,-0.0,0.002
2030,2022-04-16 17:22:00.273269,IERS2010 latitude -42.0059 N longitude 130.5388 E elevation 430254.8 m,34.3691,29.5913,0.02,0.03,0.013,324.939,325.628,63.844,0.0,-0.002,-0.001
2031,2022-04-16 17:22:04.431612,IERS2010 latitude -41.8570 N longitude 130.8206 E elevation 430178.0 m,34.3335,29.8085,0.02,0.03,0.015,325.049,325.596,64.331,-0.003,0.0,-0.001
2032,2022-04-16 17:22:08.602352,IERS2010 latitude -41.7072 N longitude 131.1011 E elevation 430100.8 m,34.3157,29.6617,0.019,0.03,0.013,325.115,325.837,64.342,-0.004,-0.002,0.001
2033,2022-04-16 17:22:12.760798,IERS2010 latitude -41.5565 N longitude 131.3804 E elevation 430023.2 m,34.4046,29.882,0.018,0.031,0.016,324.834,325.986,64.738,0.0,-0.001,0.0
2034,2022-04-16 17:22:16.920976,IERS2010 latitude -41.4051 N longitude 131.6583 E elevation 429945.3 m,34.3157,29.6005,0.019,0.03,0.016,325.214,325.873,64.32,-0.003,-0.001,0.001
2035,2022-04-16 17:22:21.088998,IERS2010 latitude -41.2529 N longitude 131.9349 E elevation 429867.1 m,34.4046,29.8269,0.02,0.03,0.013,324.947,325.761,63.881,-0.002,-0.002,0.001
2036,2022-04-16 17:22:25.246256,IERS2010 latitude -41.1000 N longitude 132.2102 E elevation 429788.6 m,34.2446,29.9156,0.023,0.03,0.011,324.555,325.664,64.027,0.001,-0.003,-0.001
2037,2022-04-16 17:22:29.399446,IERS2010 latitude -40.9467 N longitude 132.4833 E elevation 429710.0 m,34.2802,29.5423,0.022,0.032,0.012,324.606,325.818,63.128,-0.002,-0.002,0.001
2038,2022-04-16 17:22:33.560498,IERS2010 latitude -40.7925 N longitude 132.7555 E elevation 429631.0 m,34.2446,29.42,0.019,0.032,0.011,324.13,325.918,63.295,-0.001,-0.001,0.002
2039,2022-04-16 17:22:37.729045,IERS2010 latitude -40.6374 N longitude 133.0266 E elevation 429551.6 m,34.2446,29.5546,0.021,0.03,0.013,324.311,326.098,63.884,-0.004,-0.0,0.001
2040,2022-04-16 17:22:41.886094,IERS2010 latitude -40.4814 N longitude 133.2966 E elevation 429471.8 m,34.3869,29.68,0.02,0.03,0.014,324.425,325.883,64.163,-0.002,-0.0,-0.001
2041,2022-04-16 17:22:46.032264,IERS2010 latitude -40.3251 N longitude 133.5647 E elevation 429392.0 m,34.2446,29.7902,0.022,0.031,0.015,324.327,325.786,64.248,-0.003,-0.002,0.001
2042,2022-04-16 17:22:50.191848,IERS2010 latitude -40.1684 N longitude 133.8309 E elevation 429312.1 m,34.298,29.732,0.02,0.031,0.013,323.903,325.55,64.383,-0.003,-0.003,0.0
